Star ID,Mass [Solar Mass],Radius [Solar Radius],g band,r band,Temperature [K],Age [Gyr]
5164707970261890560,0.8111994,0.77611643,3.4657519999999997,2.8421502,5002.0435,7.3040414
6412595290592307840,0.73923224,0.7631266,4.322904,3.610557,4560.303,10.487599000000001
4468557611984384512,0.8256458000000001,0.8819471,3.987364,3.4057531,5204.6359999999995,13.452476
2261614264931057664,0.8286758,0.8264630999999999,4.449041,3.8651726,5153.247,9.933178
425040000962559616,0.9600481,1.1434221000000002,3.3200667,2.8486214,5726.01,10.061202999999999
4109030160308317312,0.81458086,0.771518,4.828591,4.2228065,4997.0127,6.304093
4109030160308320128,0.8094933000000001,0.7732727,4.831335,4.229095500000001,4991.236,7.2138995999999995
4847957293278177024,0.88599557,0.9096495000000001,4.063915,3.5082927,5427.3184,9.191145
6673000841376349696,0.5671036,0.64190817,7.2426615000000005,6.278736,3588.5205,13.083188
1237090738916392704,0.9037054,0.85529965,4.480482599999999,3.9444358,5386.0786,4.755022
6604147121141267712,0.72544885,0.74598,6.091864599999999,5.3463383,4463.109,9.807367999999999
3288921720025503360,1.208073,1.4859011,3.0879216,2.7081478,6154.11,4.001862
4911306239828325632,0.848425,0.7550486999999999,5.5083017,4.886207,5044.24,0.5176346
4911306239828325760,0.7728911999999999,0.7736013,5.6254873,4.9957995,4902.265,12.368283
2396530698208685312,0.63542384,0.7218945,7.259579,6.3603644,3828.1167,12.032092
1534011998572555776,0.97734916,1.1205411,4.094672,3.6018336000000004,5761.42,8.645154
3399063235755057792,1.0000995000000001,1.0480603000000002,4.241686,3.7479023999999996,5808.179,5.8690169999999995
4900108950849461248,1.0127413,1.1018748,4.07351,3.6002007000000007,5857.8096,6.3416305
3101923001490347392,0.73907465,0.7508496,6.231057,5.518121,4572.622,10.144342
5951165616611763456,0.82872355,0.8410873999999999,5.3014293,4.734677,5182.5312,11.021927
6847167606385195648,0.8157983,0.8517676,5.48135,4.8557690000000004,4978.235,10.535442
2964001014514075520,0.80014473,0.7933293,5.868166,5.208362999999999,4794.6724,5.856347599999999
2964000159821218432,1.1713958999999998,1.3741645,3.4768230000000004,3.0440361,6149.223000000001,4.0017879999999995
1460229442589223424,1.0293616,1.1473674999999999,4.093279,3.6256193999999997,5899.0034,6.3486595
6401464693867773568,1.1236573,1.1020286,4.0891333,3.644071,6092.6636,1.8596970000000002
5381537023379295232,0.889921,1.0135885,4.701676,4.195355999999999,5538.9297,12.461332
4025850731201819392,0.87211156,0.9092278,5.1109953,4.581154,5394.316999999999,10.401634
4358031335898505472,0.8221716999999998,0.8696263000000001,5.5535517,4.9560113,5106.7,12.081424
272855565763652480,0.60596526,0.66351694,7.9525312999999995,7.031435000000001,3760.6282,10.321465
4389844948935164544,0.5476112,0.54338515,8.532960000000001,7.5443788,3754.776,13.090235
4364527594192166400,0.67106116,0.6654323,7.2647023,6.47054,4311.1157,13.373318
1051547052218220160,0.5991109,0.6968065999999999,8.231167,7.261147,3761.3489,9.087701
436648129327098496,1.0567328,1.4422743,3.9026392,3.42685,5873.7397,8.024676
2683023811628007296,0.57745177,0.702667,8.403359,7.420014999999999,3501.5764,12.038478999999999
4937000898856156288,0.8639877,0.78889626,5.893562,5.297973000000001,5152.9077,2.6841602000000004
1471777269618346240,0.5746475999999999,0.60603064,8.357505999999999,7.435885000000001,3739.4382,13.204911
3936909723803146368,0.7660175,0.7704703,6.297682,5.662589,4876.54,13.048174000000001
3796442680948579328,1.1741669,1.7525433999999998,3.4685650000000003,3.0062802000000004,6000.8833,5.5639296
4282578724832056576,0.5864519,0.69283473,8.460503,7.471963000000001,3560.909,9.750143
438829629114680704,1.1880293,1.2919663000000001,3.9830012000000004,3.554696,6281.219,2.774404
1193030490492925824,1.2285318,1.5233457000000001,3.694426,3.2928677000000004,6182.6055,3.7692122
5528866839863569024,0.7809653,0.801242,6.284586,5.643851000000001,4851.4077,11.380833
4946938113149426944,0.6248057,0.7714046999999999,8.196382,7.1962285,3611.9612,9.821608
1118916397393675648,0.621514,0.6468545,8.067136,7.1692979999999995,3950.3955,11.782786999999999
1118916397395366656,0.60668117,0.6879159,8.27417,7.3422775,3711.7617,9.932451
5334356223546958464,0.6284773,0.6951326,8.075447,7.151615,3844.5713,10.292188000000001
4763906879239461632,1.0888367,1.1382135,4.550013,4.1229743999999995,6038.380999999999,3.6974847
732857558276385664,0.664565,0.80950403,7.735226600000001,6.8593717000000005,3869.1812,13.480679
3988689609004982912,0.56234324,0.6031753000000001,8.811088999999999,7.813903999999999,3640.598,5.2896222999999996
1891598193816300544,1.2854419,1.597197,3.6638713,3.2525146,6316.102,3.1123947999999997
354077348697687424,0.5750225,0.6141867,8.636086,7.647108,3731.8298,13.3175
4722135642226902656,0.99652565,1.0015079,5.079608400000001,4.5940650000000005,5765.0996,4.8597493
4722111590409480064,0.96955705,0.930787,5.344616,4.8397856,5630.648,3.915964
5808612830236138368,1.0594769,1.1012968,4.7439675,4.30314,5957.2573,4.1680255
3683687763520080384,1.3841025,1.5645943000000002,3.4332992999999994,2.9142544,6740.179,1.703898
6637963425890391552,0.54425186,0.58380353,9.049827,7.9937944000000005,3598.886,11.625831
188771135583573504,0.9979292,1.3506571000000003,4.5258845999999995,4.0574580000000005,5761.5337,10.108400999999999
5726982995343100928,0.8681789000000001,0.89354604,5.7552195,5.2034183,5361.130999999999,10.0084505
3852570413083923072,0.74525243,0.7666178000000001,6.885495,6.202699,4669.3193,12.569355
6018047019138644480,0.9714176999999999,1.0234394,5.215097,4.729604,5723.8506,6.835294
1244644727396803584,0.53029025,0.5233524,9.108179,8.1753845,3846.1040000000003,12.881973
853819947756949120,1.0958451999999999,1.176028,4.6738919999999995,4.2518225,6066.204000000001,4.043464
1800808220175220480,0.5478781999999999,0.58456177,9.132237,8.13224,3768.1277,12.729017
4093301474693288960,0.79944736,0.77631843,6.5646515,5.950741000000001,4979.2075,8.999755
2980492387558410112,0.9656809000000001,1.0081174000000002,5.318377,4.8274775000000005,5699.0146,6.759125
211810233512673792,0.53719205,0.55555,9.315714,8.27646,3630.5886,10.741266
348020482735930112,1.2565549999999999,1.6552360000000002,3.966133,3.5156913,6096.4243,3.9052172
798914636327665536,0.5165478,0.49237028,9.414013,8.416171,3722.6384,11.16512
2860924621205256704,0.8791604,0.90544045,5.878327,5.3331194,5405.125,9.598317
2756363608023588864,1.2706136000000001,1.6613889,3.9992578,3.5563064,6149.203,3.6627370999999997
170639948323693952,0.5449567,0.63248557,9.371755,8.352889999999999,3639.0974,5.988589299999999
777254360337133312,0.9863497999999999,1.273024,4.866588,4.390069,5763.5869999999995,10.094547
2034581091118259328,0.54219824,0.57820475,9.308386,8.285472,3611.2732,11.904745
3263836568394170880,1.1299533000000002,1.6984282,4.1410933,3.6758434999999996,5905.6396,6.574857700000001
5107106033552702208,0.7652207,0.7911849,6.8202105,6.174898000000001,4823.174,13.375557
5031808453624044800,0.75816894,0.7706616,6.884861,6.2371125,4815.105,13.245395000000002
6508776375901968640,0.9820968000000001,1.0838945,5.2305317,4.7359624,5780.66,7.6107144
5059348952161258624,1.333185,1.8933251,3.8014392999999997,3.3602977,6080.855,3.4655962
4345775217221821312,0.94642663,1.0868004999999998,5.327651,4.8378544,5678.4277,9.946297
1510834911934401152,0.65049076,0.74718153,8.254614,7.3838987000000005,3906.2532,13.499128
5129338021224785408,1.2170588,1.4401375,4.3308682,3.9398800000000005,6255.476,3.4607517999999997
1439069444391326208,0.5670041,0.5852349,9.174616,8.174636999999999,3691.4407,12.912153
70051608089857536,0.5964746999999999,0.68445045,8.871369,7.906353999999999,3655.8152,8.929077000000001
4291123545113039616,0.6030227,0.64227486,8.713564,7.816617999999999,3831.6216,13.059863
1439121018358632832,0.959192,1.2502565,5.069048,4.564321499999999,5697.1533,11.411472
1092545710514654464,0.9688356,1.0139902,5.4989767,5.012697,5710.941,6.734414599999999
1078773262224027520,0.74020565,0.75479954,7.311935000000001,6.609903299999999,4573.935,10.219852000000001
1604859511344724864,1.3208088,1.8165271,3.9172292,3.4793646000000003,6135.789000000001,3.4121625
3394298532176344960,0.7230852,0.6936838000000001,7.543094,6.800681599999999,4546.193,7.8820243
3400292798990117888,1.0956472,1.2201933999999999,4.8501883,4.422072,6065.778,4.687564
1333760419707327744,0.92945606,1.2142174,5.2098746,4.716525,5630.0605,12.954897
2395031273585836288,0.6749642,0.7526889,8.085915,7.250839999999999,4036.3137,10.337473
6171492113110925312,0.64840597,0.7464951999999999,8.416762,7.531349700000001,3826.127,12.214879
383426372059603712,0.6509713,0.7499602,8.371856,7.4780240000000004,3875.68,10.758553
348515297330773120,1.010114,1.3834943000000002,4.800438,4.3069367,5777.9346,9.714445
5902750168276592256,0.91881895,1.0829165,5.48217,4.9749002,5620.91,11.791903
4423865487962417024,0.9173334000000001,0.9868084999999999,5.7004475999999995,5.187979,5579.6113,9.494164
1014058103758571520,1.6586772,1.8388964,3.1209729999999998,2.9106799999999997,7498.3286,1.0152869
5835498883232034816,0.8275959999999999,0.7564634,6.866891000000001,6.2525907,4986.093,2.7181888
2995725777563537792,1.4542209,1.6695707999999998,3.635856,3.3150193999999997,6887.405,1.525508
746545172372256384,0.9758573,1.1706035,5.2049575,4.703913,5759.9775,9.546858
2043885295914531072,1.0207243000000001,1.199373,5.1740645999999995,4.6085796,5844.264,7.6403360000000005
5663558453071724288,1.1128596000000002,1.3108708,4.772147,4.353142299999999,6030.946999999999,5.218286
3489338019475637760,1.4085642,1.4765888,3.946629,3.6199741000000003,6900.1777,1.0341513
4975284381908412672,0.9685805000000001,0.9938063,5.645046700000001,5.1476945999999995,5693.858,6.1793847
2920772722738017920,0.8346534999999999,0.8954572000000001,6.468442,5.852354,5001.6396,9.694218
4510987662629223424,0.54883033,0.5380803000000001,9.381406,8.403883,3781.716,12.954456
3023711269067191296,0.9664596999999999,0.95126295,5.805880999999999,5.3133903,5647.246999999999,4.898249
5588607120530408832,0.9671277,1.2614173,5.1940136,4.705603599999999,5714.2935,11.047824
6009538585839374336,0.9000963,0.9774930000000001,5.8338356,5.3106127,5540.079000000001,10.625258
4934923028038871296,1.1018914,1.3178497999999998,4.8279195,4.379914299999999,5980.5386,5.705733
1573086442800134272,0.59515285,0.6846749,9.043074,8.087585,3626.9829999999997,9.239819
3256334497479041024,0.70740694,0.7238189,7.672568300000001,6.926462700000001,4465.0986,13.090767999999999
6564091190988411520,0.9956122,1.0855443,5.419392,4.947476999999999,5815.8623,6.902564999999999
2835207319109249920,0.9423888000000001,1.2178656,5.283212000000001,4.7888722,5662.524,12.131496
1635375460142367104,1.1623450000000002,1.3209784,4.7508183,4.3218627,6169.928000000001,3.7305684
6260386975385254656,0.6586084,0.69615537,8.362635000000001,7.509888,4101.4546,12.936792
5945941905576552064,0.96996135,1.4666626,4.942752,4.4427133,5590.9136,12.133096
1833199729671740800,0.81025916,0.75567096,7.0359473,6.425180999999999,4945.5796,4.8332233
1244571953471006720,1.2496216999999998,1.4886424999999999,4.356021,3.964488,6319.2407,3.135202
4880837088995421952,0.57227445,0.6263593000000001,9.257235000000001,8.279898,3669.6794,13.311042
2636589099125426816,0.81587,0.73312277,7.2077990000000005,6.561755000000001,4905.6895,0.89865845
3345968334645285376,0.82140017,0.8509048,6.53857,5.9583544999999996,5187.5664,12.60675
4419140645978987904,0.8663318999999999,0.79220724,6.703806,6.113425299999999,5166.087,2.8016112
4590758227641991424,1.0530066,1.3484398000000002,4.947728,4.432232,5925.4526,7.53533
3980560507224374400,0.549654,0.5874254,9.469826,8.457805,3632.1558,13.356944
6866310172545095424,0.66223156,0.7342213000000001,8.386856,7.5282784,3987.565,10.772657
2473608009504466688,1.1219581,1.2065389,5.0295434000000006,4.613301,6112.7383,3.5828453999999996
1384195086792268800,1.1210786,1.8144901000000002,4.424265,3.959202,5748.618,7.080124400000001
3407611182744289152,1.0375016,1.6303587,4.7324567,4.232596400000001,5655.869000000001,9.498444000000001
5291028181119851776,1.0280088,1.0935149,5.4420853,4.9879155,5886.4585,5.415214
4856592239127350400,0.8051782,0.8437815999999999,6.751104400000001,6.1448116,5048.038,12.879846
551050046451136256,0.7168800000000001,0.74276644,7.811383999999999,7.0589223,4418.7305,10.561606
5205029672996886016,1.4345423000000002,1.6884898999999998,3.9097652000000003,3.5707922,6786.9897,1.7261102
1176209886733406592,0.77948475,0.8103531999999999,7.1806984,6.5188656,4759.7764,10.296347
4706630501049679744,0.6957223000000001,0.6665954000000001,8.09102,7.351634,4398.7754,7.414774
1092897519875582592,0.6314609999999999,0.66928846,8.685255,7.818960000000001,3968.3408,13.280598000000001
3712538708114516736,0.86125803,0.79027075,6.85049,6.2704644,5149.093,3.082721
952326504452337792,1.0796396000000001,1.2599851999999998,5.1055455,4.655221,5975.6455,5.856303
2913411183149615744,0.93536043,0.9071779000000001,6.1939135,5.6721673,5525.084,5.084043
4984184825454337408,0.5666049,0.5279151999999999,9.465869,8.52694,3859.8103,1.5028542999999999
6631770869026896512,0.52456194,0.51936513,9.88309,8.858225,3652.4970000000003,7.650125
6229442835525861120,0.7682518,0.7671633000000001,7.4894614,6.8016047,4655.411,6.8522115
53112944270520832,0.9829214,1.0242021000000001,5.756682,5.269786,5750.9917,6.1981745
5760701787150565888,0.9426527,1.0200108,5.846635,5.3507657,5656.338000000001,8.5749655
974887555341533440,0.98490596,1.2289796,5.38816,4.91327,5777.554,9.725434
4503794795019024000,0.74777335,0.78390706,7.606561,6.8850822,4542.2188,9.770692
2830099469122381056,0.5477001,0.57672316,9.655892999999999,8.636388,3647.8142,12.222543
1428030622526979968,0.5740114000000001,0.6207391999999999,9.4123,8.431186,3696.0579,13.174675
560130775546153344,0.80023295,0.80888337,6.940108,6.344149,5059.563,12.210983
5559265690666326016,0.95946085,1.2687162,5.391417,4.905869,5690.858,11.559573
3957887649746830976,0.91268086,0.95404834,6.1145015,5.5931334,5539.851,8.777064999999999
4038724053986441856,0.9937225000000001,1.0201869000000001,5.8053985,5.326963,5773.3975,5.5131025000000005
1139252071109797760,0.91026235,0.8896316999999999,6.3770027,5.8448269999999996,5453.257,6.1995214999999995
1715791060537076608,0.5713363,0.6255884,9.526425999999999,8.506514,3664.8838,13.325173999999999
3381727613874753536,0.9945963,1.113329,5.6027837,5.129318,5819.5,7.5104628
1453180404823190912,0.74399936,0.77287936,7.6761713,6.960205,4545.7686,9.949444
4117290138348536064,1.2214067,1.4378761,4.7305098,4.3462167,6274.9985,3.3493862
3382815271394515072,0.7528312,0.73470247,7.7434273000000005,7.0377893,4580.8833,5.3175077
5274724279107404544,0.8132049,0.8402728000000002,6.934041000000001,6.3291683,5015.6987,10.861098
3865002247461685248,0.79158026,0.8172107,7.113332000000001,6.4833870000000005,4910.116,11.589939999999999
6885342959337741184,0.79989773,0.81456494,6.9462137,6.3405538,5185.343,12.743431
4912580642524184960,1.0749273000000001,1.1575685,5.383108999999999,4.9468093,6011.649,4.5290265
4745373133284418816,1.0773224,1.2185898000000002,5.256284,4.815601999999999,6006.4995,5.3734474
2115454019586473600,0.5692126000000001,0.61147434,9.516328,8.533306,3692.1602,13.326547
5989102478619519616,1.3105806999999998,1.4374866000000002,4.5205355,4.171589,6596.695,1.8479077000000002
3654496279558010624,0.9208506999999999,0.98347354,6.092967,5.5894474999999995,5583.929,9.116627000000001
1521686782461765888,1.0280797,1.0199927,5.8030252,5.3384056,5841.451,3.7351568
2246581329639103872,1.002405,1.0414554,5.7695527,5.2959642,5807.854,5.589134
4819591920506512768,0.670469,0.6386978,8.539438,7.7083106,4265.911,6.5085025000000005
1323427759184545536,0.9898956,1.3995043,5.2328,4.7546615999999995,5708.916,10.792758000000001
4843073709303881728,0.672662,0.6694981,8.376395,7.568166000000001,4336.919,13.138259
3732539683617410816,1.0647137,1.3974441999999998,5.039839700000001,4.5810122,5930.7803,7.4197507
4852870701505115904,0.8310837999999999,0.87849176,6.703752499999999,6.115734,5304.3859999999995,12.388396
3480332916165099904,0.8909311,0.9422658000000002,6.304665,5.786444,5481.9854,10.146417
6634032740544236032,1.0094292,1.3117524,5.311746,4.845659700000001,5812.785,9.258099000000001
1821708351374312064,1.0109572,1.0973617,5.645246,5.1780386,5852.927,6.342633
1234693112077610880,0.64877063,0.68088,8.712721,7.8789229999999995,4049.1663,12.157377
1191518146611956096,0.95056987,1.0421790000000002,5.926571400000001,5.4437513,5686.781999999999,8.607439999999999
3837697972130323456,1.3158851,1.6606376,4.4650126,4.093198,6353.531999999999,2.9210307999999996
892160231749198848,1.4613708,1.6529025000000002,4.094832,3.7680123,7002.8057,1.4291655
676689831406224128,0.6360239000000001,0.6831397,8.843625,7.9650416,3953.079,12.455909
493650660400463488,0.6427013,0.6854772,8.772153999999999,7.929005999999999,3975.3118,13.314238000000001
2322574488107786624,0.76985854,0.72498244,7.629270599999999,6.967438700000001,4759.745,5.797931
5087043657197267200,1.4056833,1.8353766,4.1130624,3.7340684,6483.9487,2.387178
1408029436569383296,0.7491789000000001,0.73521405,7.622318300000001,6.942492999999999,4738.4966,10.960114
6427244702486210816,0.92398095,1.0754552,5.915461,5.418191,5631.3403,11.263557
1408029509584967168,0.78424084,0.77194875,7.521443400000001,6.8532863,4736.827,5.8610370000000005
6270906415441316224,1.1218508,1.0313448,5.7329264,5.3037434,6044.928000000001,0.38713032
646255212109355136,0.86836773,0.82908005,6.813439,6.2342379999999995,5249.876,5.91449
892215482207937152,0.7618128000000001,0.7729818,7.4511185,6.806061,4814.082,12.583205
1772187382746856320,1.0249646000000001,1.0427794,5.819592,5.3542347,5851.937,4.460677
3719665845564967552,0.75431114,0.7867088000000001,7.636478,6.9410896,4631.4644,10.9711275
1462061709995883136,0.6421308000000001,0.71435326,8.844667999999999,7.798164999999999,3905.417,12.081863
1265976524286377856,1.0244707,1.0788666999999998,5.729347,5.262818299999999,5872.434,5.2895403
4879850208590379904,0.73291165,0.7805385,7.7714148000000005,7.054025,4548.9517,13.329994000000001
6062166950467100032,1.2309558,1.5126427,4.7883224,4.3750315,6210.111999999999,3.6492257000000006
1141280704422528128,1.1201063,1.2258366000000003,5.3004165,4.8804135,6105.6284,3.8945293
683184784030475520,1.1826318999999998,1.3756521000000002,4.988862,4.5903673,6195.425,3.7354858
6062166950455776512,0.56192225,0.5300296999999999,9.675653,8.663667,3816.6343,5.845352
1359938520253565952,0.92543393,0.86381865,6.583667299999999,6.0435534,5419.562,3.520396
2324785228033780608,0.82624143,0.8232706,6.973324000000001,6.3933352999999995,5141.362,9.967978
4623036865373793408,1.0258615,1.2040532,5.5115805,5.050813,5855.533,7.452642
5593584059914156800,1.2397538000000001,1.3303118,4.9401660000000005,4.573805999999999,6421.102,2.097752
3526420114274019456,1.4162573,1.6648217,4.2095566,3.8651724,6746.5283,1.7988800999999999
6612242034982766848,1.2326325,1.4669778,4.804227,4.412028299999999,6281.1714,3.3200555
2135110401277424384,1.3643949,1.6384894,4.371612,4.0318666,6578.420999999999,2.212767
520377795206114688,0.83889073,0.89682543,6.971694500000001,6.354734,4988.861,8.97974
3330062833797919744,0.969942,0.93532795,6.2710360000000005,5.762509,5636.9355,4.079337600000001
5073448642595674752,0.662613,0.69739515,8.660047,7.8452910000000005,4130.81,12.963906
6051948158061617024,0.56960297,0.5418715999999999,9.678329,8.730532,3854.667,8.416435
3256786534197166208,1.1455555,1.2565306,5.247617,4.8304095,6158.534000000001,3.4949677
3498481592531208576,0.59998924,0.5917184,9.304689999999999,8.406004,3973.937,12.511911999999999
821455861647126656,1.0868229,1.6743499,4.9165529999999995,4.4470196,5785.533,7.818733
3552000252294347392,0.57179207,0.6456964,9.644162,8.6741085,3611.5488,13.136341
3498481519515679872,0.6929655,0.6593973000000001,8.457303999999999,7.684172,4372.129,6.1340103
1185619988280226944,0.76114553,0.7512717,7.5966625,6.952495,4813.6064,11.348403999999999
2348830516542653824,0.8663822,0.82174736,6.957821400000001,6.398603,5230.2456,5.516666000000001
427322415301550208,1.17804,1.7828727,4.6359124000000005,4.1987586,5986.044,5.5516014
2416611663182821120,1.2543262,1.6369405000000001,4.7636194000000005,4.3380790000000005,6115.5513,3.8587307999999996
5970137861534914304,0.5686814,0.6736099,9.771798,8.756553,3507.4326,12.096246
714116137767540096,1.0265932,1.0801530000000001,5.809061499999999,5.3468423,5877.378000000001,5.2120256
2061876742143320064,0.9464661,1.0546222,6.013729,5.518762000000001,5680.335999999999,9.188884
3052753116376444800,0.7418278,0.75867987,7.993809700000001,7.2691913,4507.9497,8.0270405
6335064087152916224,0.64730173,0.7120389,8.901264999999999,8.044777,3973.3372,13.488214000000001
4805806449875760384,0.63111806,0.65671146,9.101789,8.209831,4000.1545,13.160185
2436812303124645504,0.7847795999999999,0.7550276,7.543477,6.913092999999999,4884.119000000001,8.275138
5038817840251308288,0.90281457,0.8504101000000001,6.778314599999999,6.231178,5375.9287,4.516621
4467355158571184256,0.80879575,0.71271735,7.583468400000001,6.929751400000001,4965.8535,2.8671083
4467355154275146112,0.83093697,0.7609191999999999,7.414200999999999,6.7489576,5004.562,2.9029002
4737533134341791872,0.59053266,0.5824897,9.520383,8.591858,3908.1924,11.009577
6796392812250051712,0.877174,0.963533,6.44275,5.913723,5472.4863,12.064465
3655492127855307136,0.7763201,0.7665683000000001,7.514656,6.886800999999999,4893.271,11.014561
2163558855915068416,0.7937678000000001,0.8328620000000001,7.431636999999999,6.779132400000001,4818.725,10.16036
4759543295545939840,0.8584811999999999,0.87644786,6.8062754,6.2565584,5311.339,10.021822
4303294039306246656,1.1260573999999999,1.5484229999999999,4.9761752999999995,4.545422,6019.515,6.140266400000001
5210240327318434304,1.5050813,2.1032407,3.9498889999999998,3.5758235000000003,6532.6333,2.0767843999999998
1264630412816366720,1.284035,1.4870778,4.802299,4.4395275000000005,6456.2046,2.5554314
6748283784056800384,0.72376835,0.71933985,8.074735,7.368726299999999,4570.5166,11.013615
3331979901042416512,1.2638931999999998,1.4109526000000001,4.916410400000001,4.554791000000001,6455.563,2.361483
6514632718428652928,0.54982185,0.5623576,9.903913000000001,8.910142,3723.329,13.40872
3943232534138172672,0.64154863,0.68242973,8.973733,8.016293,4006.3718,13.054825
1209182041427374080,0.84498334,0.85529184,6.958224,6.3952813,5243.718000000001,10.133771000000001
6053245135154609280,1.5097903,1.85817,4.060889700000001,3.73655,6863.0830000000005,1.6291423
4676145235500131456,0.5775269000000001,0.6112023,9.649586,8.682435,3745.7046,12.314504
1827242816201846144,0.79787195,0.8137522,7.428371,6.797157,4897.251,10.04904
4530744134231683840,1.461627,2.1350234,4.0786413999999995,3.6749193999999994,6313.346,2.4821277000000004
2879203933297161088,0.6120722,0.5913288000000001,9.305748,8.429687,4050.6604,12.398171000000001
2962658549474035584,0.6168475999999999,0.8477581,9.562047999999999,8.486293,3465.3662,11.876679
4792774797545800832,1.6754763,1.5682815,3.8232421999999997,3.6601519999999996,7938.053000000001,0.44897932
5570642264461522048,0.55871826,0.6548366,9.847228,8.875584,3497.8625,12.839949
6467586746181270528,0.56175995,0.5155268,9.902676,8.959796,3860.4524,0.22223878
1287752248996223488,0.662674,0.6714509,9.014265,8.172898,4152.925,1.6666248
806000816970521728,0.94407547,0.9353584,6.492669,5.9826245,5580.7573,5.723997
1858219151114884352,0.7460226,0.855167,8.006203,7.224317999999999,4392.195,11.350892
1040054235130174080,1.0979527,1.7334334999999998,5.021104,4.5493364000000005,5763.826999999999,7.6122413
2143016302194287488,0.9102165000000001,0.8591059000000001,6.8340454,6.2737875,5404.5757,4.446168
1651268660203160448,1.4589875,2.0591245,4.4444957,4.0744977,6403.079000000001,2.3691272999999997
2428162410789155328,0.61628544,0.6561428,9.316666,8.434608,3890.675,13.235831
5793182631952977920,0.99213886,0.8730892,6.592437299999999,6.069208000000001,5646.153,0.39739840000000004
3185759697950315008,0.5466524,0.61624914,10.166585000000001,8.851691,3516.033,10.655086500000001
978615483876384000,0.7754276,0.8085906999999999,7.6864796,7.0183535,4737.883,10.5220995
4383374219923745024,0.83514035,0.9049363000000001,6.884097,6.306972,5251.2363,13.392714499999999
1937923436193950080,0.76528615,0.79455644,7.816189,7.126989,4667.8945,9.971962
6408551802222368384,1.0663568,1.7444488999999999,5.1528487,4.631471599999999,5614.264,8.666306500000001
3494677900774838144,0.76717716,0.7802296999999999,7.6321707,6.974383,4852.3135,12.756841
1898230241798771584,0.78244644,0.80996877,7.483453999999999,6.856623599999999,4914.299,12.815497
4784805056230587392,0.79198426,0.8337700000000001,7.350633,6.739973,4980.87,13.332432999999998
4815660547961306112,1.4670484,1.6356182,4.3509507,4.0570984,6978.425,1.3364022
976893923544104576,1.1974835,1.3678625,5.2239322999999995,4.8283567000000005,6266.647,3.310594
6489909443564308224,1.1322383,1.2275263,5.519003,5.0954976,6132.6636,3.5340017999999995
4781833626056162688,1.5222558000000002,1.6766304,4.1875706,3.8836932,7150.1759999999995,1.1699991
4381502851133968128,1.049558,1.1195422,5.862326599999999,5.4123282,5942.93,4.9263900000000005
43499295632961152,0.87190306,0.93721414,6.654032000000001,6.1251807000000005,5431.7656,11.601495
3630092241022731136,0.6752145,0.6687958,8.737202,7.924469,4301.7915,11.230353
577602496345490176,0.6299191,0.70049506,9.289488,8.353907000000001,3887.7990000000004,12.343903
1068982214258617216,1.3180791,1.7447907,4.679625,4.282234,6235.6990000000005,3.2020017999999997
1068982214258617856,0.72032875,0.7559489,8.302411,7.503895,4408.2466,10.355877
5080543413172761088,0.7467615,0.78611016,7.948594,7.1902422999999995,4609.627,11.947481
4918476567469050624,0.8847216,0.8381234000000001,7.024891,6.4652286,5438.9688,5.141321
1995681125599758592,1.1171732,1.3065296,5.4463862999999995,5.0170035,6050.104,5.0063252
898639447612575104,0.7987799,0.797546,7.426266,6.813716,5029.5874,11.344154
6317854118838346752,0.8043385000000001,0.8556439,7.3205466,6.701382000000001,4977.071,12.427197
6120654200137332480,0.6457374,0.6603631999999999,9.101848,8.243611,4095.8567,12.937447
2646280705713202816,0.66037154,0.6670184,9.039197999999999,8.041067,3896.6836,9.67827
3165287719154543232,0.7043678000000001,0.67676103,8.539587,7.783714999999999,4425.5425,6.820237
423075173680043904,0.9183144,1.0949643,6.221867,5.585264,5617.5693,12.081527000000001
553480551264062848,1.2538847,1.536726,4.956076599999999,4.5652957,6270.1669999999995,3.3389146
2018474482692959232,0.87511957,0.9341183000000001,6.707095,6.1706085,5435.0195,11.184624000000001
1875076004382831616,0.69473815,0.71040297,8.493871,7.7157483,4395.6416,13.404426
4344429586787123072,0.5686643,0.6791520999999999,10.007336,8.991631,3691.5237,12.318936
6096524382383054720,1.0195121999999999,1.0276127,6.17243,5.7071676,5830.654,4.359439
1814241194252808704,0.98732895,1.0053025,6.2850785,5.8047156,5746.573,5.4491434000000005
2724890053318383232,0.5590510000000001,0.6169351,10.135839,9.079977,3597.1438,10.877931
4710180171260274816,0.66372633,0.70761555,8.946435000000001,8.098489,4200.0415,11.756473
2032017717217569152,0.6856504,0.7022373000000001,8.693278,7.897608,4281.088,10.932998
2035035258143206016,0.72285736,0.7218429,8.223257,7.5134387,4565.4785,11.710939
2035021028896869888,0.7532871999999999,0.7051371,8.15548,7.4403440000000005,4658.0493,4.729915599999999
474648763011926272,0.77844846,0.78421503,7.593064999999999,6.9787064,4943.2183,12.740646
2035035223783462400,1.2890418,1.6375859,4.873973,4.481564,6271.1895,3.2364072999999998
2035020964491479552,0.7450336999999999,0.746818,8.02304,7.3316402,4665.525,11.099625
694917878769233408,0.663384,0.78028744,8.960778999999999,8.096489,3931.0183,13.492394
4692263904164105856,0.82759243,0.85907197,7.3319693,6.713414,4992.5405,9.023817999999999
5162123155863791744,0.6288775,0.7535353,9.34093,8.421853,3716.8042,12.181421
350664155368182656,0.928726,0.9829877,6.449255,5.93887,5599.268,8.502996000000001
