Galaxy ID,Stellar Mass [Mo],g band,r band,Probability is spiral
590189,4711372000.0,-18.86727,-19.254332,0.2743549942970276
590201,5680499700.0,-18.861612,-19.26867,0.8043069839477539
590210,7448051700.0,-19.258038,-19.665983,0.6587177515029907
590222,4054091300.0,-18.759186,-19.116426,0.7309232950210571
590232,3913905400.0,-18.643236,-19.049328,0.5822955369949341
590245,10478292000.0,-19.170427,-19.64868,0.6815875768661499
590253,5107623000.0,-18.606722,-19.078747,0.3364669680595398
590268,8781875000.0,-19.356184,-19.77051,0.6823728084564209
590280,9619592000.0,-18.780445,-19.345379,0.4929298162460327
590286,5098467000.0,-18.826578,-19.245647,0.828864574432373
590304,6027787000.0,-19.121529,-19.531391,0.5855937004089355
590323,3506507300.0,-18.447138,-18.89349,0.8887021541595459
590353,3245042700.0,-18.131964,-18.606947,0.425370991230011
590374,3444685000.0,-18.754406,-19.113796,0.8031476736068726
590392,5470415000.0,-18.507078,-19.03526,0.762858510017395
590401,7984051000.0,-18.70027,-19.271973,0.7587214708328247
590410,6360539600.0,-19.092344,-19.488222,0.697536289691925
590420,5271803000.0,-19.360912,-19.641924,0.9573979377746582
590426,6722539500.0,-19.322023,-19.66489,0.7061864733695984
590435,7986416600.0,-19.323647,-19.752432,0.9895362854003906
590461,9730227000.0,-19.338285,-19.796473,0.8063925504684448
590466,3531304000.0,-18.686039,-19.02003,0.6883155703544617
590482,4945420000.0,-18.990185,-19.354801,0.6401097774505615
590495,3337396000.0,-18.457867,-18.863428,0.9999942779541016
590511,10070567000.0,-19.282482,-19.778048,0.6553896069526672
590520,3631953200.0,-18.553576,-18.953161,0.6391164660453796
590532,3223654700.0,-18.444382,-18.886497,0.4937710762023926
590543,5337999000.0,-18.920135,-19.333126,0.8247470855712891
590564,5168898000.0,-19.04091,-19.459606,0.6987943053245544
590583,9532691000.0,-19.08169,-19.5995,0.48997241258621216
590628,4590276600.0,-18.657179,-19.084242,0.45037341117858887
590648,3395341000.0,-18.211195,-18.711224,0.4205459654331207
590656,4341173000.0,-18.896448,-19.268036,0.7119618654251099
590677,8012699000.0,-18.920914,-19.455961,0.9449809789657593
590693,4867664000.0,-18.66078,-19.093489,0.492524117231369
590704,7828179000.0,-19.173212,-19.58776,0.835220217704773
590714,10919117000.0,-18.765293,-19.321087,0.4141342341899872
590762,5104687000.0,-18.062445,-18.658884,0.30930498242378235
590777,3777436400.0,-18.75424,-19.097042,0.34482330083847046
590798,4310405000.0,-18.644804,-19.065119,0.562885582447052
590809,4428578000.0,-18.723948,-19.15207,0.646335780620575
590829,7707861000.0,-19.14212,-19.56046,0.4489127993583679
590838,7936349700.0,-19.237003,-19.632687,0.6052528619766235
590840,9857725000.0,-19.277554,-19.738188,0.905735969543457
590890,23892290000.0,-19.488354,-20.180588,0.6456611156463623
590905,3053321500.0,-18.488867,-18.875618,0.36127710342407227
590924,7221512700.0,-18.810848,-19.304977,0.6216957569122314
590968,8061670400.0,-18.86211,-19.343876,0.5549953579902649
590992,7100737500.0,-19.130924,-19.53173,0.7565937042236328
591024,7507670000.0,-19.319798,-19.707535,0.7261085510253906
591123,3390797000.0,-18.43834,-18.854416,0.46230795979499817
591137,6240012000.0,-18.785074,-19.280699,0.7797526121139526
591153,7719069000.0,-18.985495,-19.42964,0.8800469636917114
591183,10027647000.0,-19.536324,-19.956156,0.9914575815200806
591237,5067294700.0,-19.133427,-19.497292,0.8017771244049072
591265,3753998800.0,-18.469936,-18.936419,0.6992912888526917
591278,5299243000.0,-18.354294,-18.912539,0.2639821469783783
591288,24431714000.0,-19.204681,-19.981585,0.5218921303749084
591296,3881801200.0,-18.715078,-19.113335,0.3260100483894348
591313,3678560800.0,-18.880838,-19.234701,0.5227336883544922
591328,8006795000.0,-18.524948,-19.148806,0.3119356036186218
591333,5090588700.0,-18.589993,-19.068823,0.5462526082992554
591344,4464717300.0,-18.475567,-18.906424,0.6671618223190308
591362,4638969300.0,-18.78173,-19.169498,0.6448347568511963
591379,4243352300.0,-19.27988,-19.576548,0.8238325715065002
591425,6750981600.0,-18.780272,-19.32135,0.7018349766731262
591447,4160777200.0,-18.403849,-18.925648,0.3633697032928467
591462,3676783600.0,-18.657894,-19.032305,0.2450254261493683
591475,7361493000.0,-18.53846,-19.139568,0.1648460328578949
591479,3909010000.0,-18.459269,-18.937225,0.861890435218811
591491,5215583000.0,-18.973597,-19.356089,0.8698524236679077
591499,6129425000.0,-18.610487,-19.1188,0.8492069244384766
591514,3251739000.0,-19.10396,-19.345182,0.6938201189041138
591541,10263941000.0,-19.318974,-19.79292,0.7127583622932434
591547,4075902000.0,-18.382698,-18.819016,0.7640354037284851
591557,4544889300.0,-18.970264,-19.35281,0.3703591227531433
591571,6415194000.0,-18.95611,-19.391405,0.7118034362792969
591585,3480801000.0,-18.469284,-18.908924,0.594802975654602
591604,9998778000.0,-19.071312,-19.598251,0.7838485240936279
591612,6577385500.0,-18.673733,-19.17717,0.6840801239013672
591620,6146089000.0,-18.881847,-19.317379,0.6639175415039062
591636,6688379000.0,-19.158998,-19.527096,0.4600909352302551
591646,4084084000.0,-18.682661,-19.104036,0.8798573017120361
591660,9518082000.0,-19.27278,-19.71581,0.5515366792678833
591668,8561728000.0,-19.28555,-19.754572,0.7837269306182861
591679,7184564000.0,-18.55523,-19.117617,0.7603921294212341
591691,9028467000.0,-19.120968,-19.558077,0.3056422770023346
591698,4210128400.0,-18.647333,-19.06074,0.48778313398361206
591719,5139896000.0,-19.046194,-19.449108,0.9201439619064331
591732,4151462000.0,-18.586222,-19.048563,0.6842494010925293
591753,3882773500.0,-19.432535,-19.661356,0.7364521026611328
591760,6116940000.0,-18.68006,-19.198328,0.35454678535461426
591764,3279986700.0,-18.673834,-19.015211,0.3332461714744568
591774,13566173000.0,-19.107138,-19.740253,0.7758299112319946
591777,5578472400.0,-18.367607,-18.908312,0.3381263017654419
591786,6179848000.0,-19.20149,-19.586702,0.8920925855636597
591820,5770845700.0,-18.834566,-19.28726,0.871146559715271
591832,7588614700.0,-18.923607,-19.446772,0.7936888337135315
591848,7211623400.0,-19.04754,-19.479723,0.7097328901290894
591881,6183823400.0,-19.026697,-19.458918,0.9872586727142334
591894,4806993000.0,-19.080517,-19.399467,0.7503536939620972
591943,5062855000.0,-18.892757,-19.294935,0.614302933216095
591953,3656689200.0,-18.282719,-18.758871,0.7418472170829773
591967,3502963200.0,-18.776323,-19.124983,0.6889445185661316
591981,5206654500.0,-18.589844,-19.118647,0.5297183990478516
591995,4794848000.0,-18.74044,-19.120962,0.5731358528137207
592005,6467710000.0,-18.95883,-19.335432,0.582200288772583
592018,9314279000.0,-19.453041,-19.852047,0.8328073024749756
592022,5686096400.0,-18.66128,-19.143974,0.6752724647521973
592037,3577691000.0,-18.897064,-19.210922,0.7993975877761841
592046,12775389000.0,-18.954971,-19.55603,0.43883198499679565
592050,5117059600.0,-18.417091,-18.955795,0.4568853974342346
592067,4843990000.0,-19.071571,-19.443514,0.7044565677642822
592077,4539737600.0,-18.616474,-19.082918,0.43052488565444946
592094,3824969500.0,-18.560778,-18.966307,0.5473998188972473
592159,9328486000.0,-19.043749,-19.572971,0.609682559967041
592165,3277691600.0,-18.73399,-19.121967,0.8385992050170898
592188,5508574700.0,-19.046623,-19.441887,0.8545908331871033
592204,3533556700.0,-18.66989,-19.039715,0.5870219469070435
592219,4145122800.0,-18.458302,-18.916664,0.7208839654922485
592244,5956804600.0,-18.778328,-19.216808,0.43766266107559204
592268,4037159700.0,-18.684818,-19.062319,0.3974607586860657
592283,8535398400.0,-18.946676,-19.501698,0.5901296138763428
592291,3823524000.0,-18.662838,-19.039173,0.6238865256309509
592324,8235914000.0,-19.020702,-19.547066,0.8408305644989014
592329,7460023300.0,-19.14443,-19.624071,0.8079066276550293
592341,3712217600.0,-19.116554,-19.412724,0.7825109362602234
592355,7007581000.0,-18.964928,-19.416088,0.8180481791496277
592390,12639480000.0,-19.154892,-19.669325,0.5364924073219299
592397,4868769300.0,-18.874779,-19.324436,0.8272026181221008
592408,5872509000.0,-18.862186,-19.26314,0.41809457540512085
592424,7703615500.0,-18.6239,-19.172152,0.6517688035964966
592436,3756182300.0,-18.633963,-19.049807,0.6048642992973328
592454,8068449300.0,-19.052668,-19.559097,0.9991283416748047
592460,3414847700.0,-18.587961,-18.984926,0.24977412819862366
592478,3815000300.0,-18.804039,-19.169739,0.5039086937904358
592497,4823758000.0,-18.801619,-19.204893,0.9376554489135742
592524,6472599600.0,-18.679153,-19.154673,0.9933056235313416
592530,3588860700.0,-18.40153,-18.861065,0.567535400390625
592573,5403267600.0,-18.692516,-19.123884,0.486586332321167
592584,4359335400.0,-18.558107,-18.985975,0.8780384063720703
592594,11811906000.0,-19.073338,-19.629536,0.9590387940406799
592600,6439454700.0,-18.645662,-19.109426,0.43664219975471497
592605,3467044400.0,-18.796478,-19.12004,0.7768588066101074
592627,4932315600.0,-18.541817,-19.007874,0.5346341133117676
592660,5507647000.0,-18.766035,-19.237349,0.6286595463752747
592671,5279503400.0,-18.93511,-19.348324,0.7398287057876587
592682,5735202000.0,-18.88036,-19.250479,0.44862857460975647
592690,5417362400.0,-18.518814,-19.04469,0.7224418520927429
592727,6434539000.0,-19.015463,-19.43884,0.9953724145889282
592734,5055574500.0,-19.252962,-19.586063,0.9065418243408203
592763,3150957800.0,-18.919737,-19.183962,0.9792319536209106
592780,10795331000.0,-18.753008,-19.268648,0.665743350982666
592819,4505433600.0,-19.0379,-19.364058,0.753388524055481
592833,3934780000.0,-18.44651,-18.852594,0.4488812983036041
592847,4459421700.0,-18.749104,-19.181644,0.5159027576446533
592854,5650858500.0,-19.222845,-19.616974,0.9577800035476685
592877,8921808000.0,-19.137838,-19.576387,0.6687977313995361
592885,6533162000.0,-19.0605,-19.451977,0.4975929260253906
592894,4030241500.0,-18.30849,-18.82046,0.16773080825805664
592910,6631229000.0,-18.973814,-19.413755,0.6576981544494629
592920,7135523000.0,-19.193043,-19.558306,0.6442342400550842
592931,3760760000.0,-18.89316,-19.2214,0.835387110710144
592977,6787738000.0,-19.098156,-19.532152,0.8686014413833618
592986,7629201000.0,-18.891417,-19.43756,0.7247193455696106
592994,4283033000.0,-18.502386,-18.980803,0.9642559289932251
593008,5265731000.0,-18.672033,-19.153728,0.44691747426986694
593039,6636863500.0,-19.127478,-19.563765,0.7820093631744385
593046,9579572000.0,-19.201101,-19.695137,0.6330884695053101
593051,3109054500.0,-18.386398,-18.8171,0.4172031581401825
593121,7606973000.0,-18.7312,-19.315659,0.9453418254852295
593128,6686886000.0,-19.1275,-19.54685,0.8290868997573853
593135,4540461600.0,-18.383886,-18.89549,0.5500521063804626
593145,3578008300.0,-18.496887,-18.932028,0.7896418571472168
593169,4763436000.0,-18.833632,-19.231031,0.7800133228302002
593187,4015205400.0,-18.832449,-19.232359,0.7336797714233398
593201,6432145000.0,-18.526516,-19.020834,0.43460696935653687
593205,6464931000.0,-18.957544,-19.322037,0.9523714780807495
593226,5095144400.0,-18.971577,-19.394342,0.7894262671470642
593238,4796684300.0,-18.820236,-19.197367,0.25119221210479736
593246,5305818600.0,-18.633854,-19.030872,0.44939690828323364
593260,4634003500.0,-18.823084,-19.219988,0.8133090734481812
593264,27006470000.0,-19.392643,-20.165117,0.44739460945129395
593285,6270630000.0,-19.055368,-19.448051,0.9139360785484314
593302,4677426700.0,-18.65194,-19.166603,0.9218958616256714
593344,4538005000.0,-18.60295,-19.06812,0.7238754034042358
593358,5300638000.0,-18.885887,-19.288818,0.9960569739341736
593372,7466631000.0,-19.068844,-19.556128,0.9777244329452515
593387,5072358400.0,-19.00645,-19.368345,0.9963943958282471
593430,9469115000.0,-18.682795,-19.304708,0.8887134790420532
593436,6077401000.0,-18.93057,-19.312738,0.2701827883720398
593447,5961052000.0,-19.326763,-19.696991,0.9427692294120789
593461,8387788000.0,-18.962336,-19.485483,0.8087745308876038
593469,3647534800.0,-18.785992,-19.089735,0.7611074447631836
593480,6426345500.0,-19.045599,-19.484388,0.9672608375549316
593493,5945259000.0,-19.17302,-19.55111,0.8629442453384399
593509,4100748800.0,-18.396427,-18.883167,0.4645277261734009
593523,3054311200.0,-18.198168,-18.69515,0.41116827726364136
593540,6037040600.0,-18.411144,-18.904732,0.5037545561790466
593572,3060301000.0,-18.304247,-18.73081,0.781814455986023
593583,6523608600.0,-19.221474,-19.612226,0.8346828818321228
593606,3740241400.0,-18.610065,-18.996803,0.7181471586227417
593623,3747913700.0,-18.571207,-18.956207,0.7978121042251587
593636,6508182500.0,-19.005165,-19.426456,0.7262130975723267
593667,4705164000.0,-19.222183,-19.551981,0.8875085711479187
593698,3898359300.0,-18.81257,-19.148659,0.943779468536377
593714,7734974000.0,-19.027363,-19.49856,0.7808541059494019
593721,4337185000.0,-18.608027,-19.068205,0.6600042581558228
593735,5927231000.0,-18.615004,-19.152054,0.6598161458969116
593741,4732774400.0,-18.501501,-19.041069,0.46778538823127747
593747,3221395000.0,-18.378296,-18.81117,0.5973431468009949
593763,6278896600.0,-18.767403,-19.239754,0.43199098110198975
593809,6371148300.0,-19.221306,-19.580544,0.7883409261703491
593817,3681889500.0,-18.621267,-19.07948,0.5642206072807312
593832,4321792000.0,-18.82996,-19.19982,0.8558478355407715
593846,8249369600.0,-18.680357,-19.281569,0.6539980173110962
593876,3494413000.0,-18.824734,-19.145561,0.7433152198791504
593891,3796426500.0,-18.449003,-18.86896,0.34104156494140625
593904,8436504000.0,-18.600132,-19.165176,0.33942121267318726
593913,3965619200.0,-18.574886,-18.98214,0.5362304449081421
593951,4512567000.0,-18.73679,-19.1931,0.6525231599807739
593960,4786612000.0,-18.899431,-19.268288,0.7193491458892822
593973,4161455600.0,-18.799065,-19.219435,0.8720009326934814
593986,3116174800.0,-18.268137,-18.70276,0.6104860901832581
594006,7263746000.0,-18.96711,-19.386427,0.49800071120262146
594016,3163120000.0,-18.369051,-18.828276,0.6780158877372742
594033,3132768000.0,-18.245369,-18.677746,0.4099491238594055
594050,7672522000.0,-18.555317,-19.094076,0.44182056188583374
594064,4139946500.0,-18.74576,-19.147846,0.6571336984634399
594095,4180620300.0,-18.712397,-19.08403,0.9187368154525757
594116,7074453000.0,-19.189322,-19.624851,0.8948341012001038
594128,3416184800.0,-18.716413,-19.102156,0.4392171800136566
594141,7140653000.0,-19.124214,-19.518812,0.6424584984779358
594146,7965583400.0,-19.207003,-19.594784,0.643831193447113
594195,4937496600.0,-18.93972,-19.33044,0.8530393838882446
594207,3847847200.0,-19.050146,-19.338776,0.5780225992202759
594242,6161331700.0,-18.654879,-19.187288,0.8057394027709961
594253,5247475000.0,-18.87988,-19.28079,0.6967712640762329
594283,4048367600.0,-18.422018,-18.866316,0.5938445329666138
594302,3881568800.0,-18.964668,-19.266748,0.8654851317405701
594314,9380586000.0,-19.014683,-19.501133,0.48235636949539185
594323,6202031000.0,-19.112692,-19.480192,0.6898095607757568
594364,6929028600.0,-18.889729,-19.33089,0.5138652324676514
594373,3703806500.0,-18.508974,-18.925478,0.46535468101501465
594393,3480791000.0,-18.822678,-19.159815,0.7293615341186523
594410,3655621000.0,-18.739342,-19.130999,0.6651654839515686
594444,28308593000.0,-19.427656,-20.192022,0.5330752730369568
594445,3137148000.0,-18.817762,-19.159243,0.989378809928894
594459,4246910500.0,-18.828682,-19.181814,0.690791130065918
594470,3264160000.0,-18.546013,-18.953817,0.538538932800293
594475,3526271200.0,-18.569286,-19.004574,0.7006549835205078
594499,3210987800.0,-18.885464,-19.217173,0.9493476748466492
594511,4712392000.0,-18.675604,-19.096006,0.35624128580093384
594526,5857338000.0,-19.273623,-19.579966,0.5779935717582703
594532,9939174000.0,-19.444355,-19.895512,0.9791885614395142
594540,5791836000.0,-19.193415,-19.530235,0.6319341659545898
594569,7756281300.0,-18.985796,-19.477524,0.7760562896728516
594578,6757971000.0,-18.752226,-19.234333,0.8389191627502441
594589,5958317600.0,-18.840374,-19.310604,0.7549200057983398
594598,7019878000.0,-19.234585,-19.606672,0.9423167705535889
594651,7982471000.0,-19.138586,-19.620312,0.26241031289100647
594662,6405941000.0,-19.151134,-19.512058,0.7622237205505371
594672,4121492500.0,-18.841558,-19.2787,0.8261570930480957
594735,9131321000.0,-19.301397,-19.725986,0.8031613826751709
594742,8046124500.0,-18.963566,-19.465685,0.4767341911792755
594772,3134591700.0,-18.691797,-19.01313,0.7823420166969299
594792,6497902600.0,-18.927162,-19.350536,0.8015458583831787
594800,3269567700.0,-18.435936,-18.885855,0.28709274530410767
594820,5970519600.0,-19.327044,-19.651894,0.7339354753494263
594828,8658765000.0,-19.143248,-19.612822,0.8966636657714844
594843,5955145700.0,-18.909105,-19.31967,0.9930127263069153
594854,6254514700.0,-18.607416,-19.129543,0.49288085103034973
594861,8293383000.0,-19.080112,-19.610481,0.458179235458374
594877,3520125400.0,-18.41713,-18.852509,0.9948428869247437
594884,5984672000.0,-18.91794,-19.349407,0.5497961044311523
594892,3781080300.0,-18.992823,-19.329964,0.6931594014167786
594902,5375209500.0,-19.159908,-19.513193,0.8163305521011353
594913,7888531500.0,-19.212395,-19.668808,0.7778140902519226
594921,7846040600.0,-19.235598,-19.639679,0.9183894991874695
594937,8217232000.0,-18.936764,-19.44358,0.6748413443565369
594947,4376845000.0,-18.369843,-18.877882,0.48008212447166443
594958,4248093400.0,-18.70786,-19.04911,0.43888744711875916
595008,3460350500.0,-18.190619,-18.681248,0.42551857233047485
595031,6195373000.0,-19.090315,-19.52496,0.7145258784294128
595073,5334027000.0,-19.266008,-19.562,0.7378672361373901
595089,5559470000.0,-19.047586,-19.420996,0.9148541688919067
595093,3501918500.0,-18.575577,-18.97756,0.8952896595001221
595123,6952219000.0,-19.183338,-19.534582,0.7206220626831055
595135,3921940000.0,-18.431408,-18.857906,0.49929288029670715
595156,5966471000.0,-18.666353,-19.148512,0.7642713785171509
595171,3975138800.0,-18.640652,-19.103529,0.38851165771484375
595189,4073433900.0,-18.72385,-19.130632,0.8619874119758606
595201,8126628000.0,-19.042747,-19.56338,0.9437867403030396
595238,21295990000.0,-19.102325,-19.878132,0.5179387331008911
595279,6187246600.0,-18.893206,-19.38993,0.6437280774116516
595299,5199282700.0,-19.067387,-19.405098,0.9886354207992554
595313,6373579000.0,-19.403223,-19.730452,0.7483641505241394
595370,10514990000.0,-19.16684,-19.647018,0.547097384929657
595380,5779400700.0,-18.725704,-19.21661,0.30968064069747925
595396,11318263000.0,-19.425821,-19.869398,0.9990130662918091
595413,3895694800.0,-18.944483,-19.291452,0.5383753180503845
595437,4213906200.0,-18.537971,-18.952608,0.4916759133338928
595498,4868294000.0,-18.781921,-19.266418,0.6104244589805603
595516,4499221500.0,-18.443102,-18.928823,0.28645482659339905
595557,6050891000.0,-18.892923,-19.287975,0.6452634334564209
595568,6230059500.0,-19.028774,-19.47552,0.5739380121231079
595586,4460548600.0,-18.517214,-19.016722,0.35834038257598877
595595,9857026000.0,-19.410095,-19.794275,0.8713634014129639
595600,6667770400.0,-18.830883,-19.317339,0.9076972007751465
595610,5129555500.0,-18.90374,-19.303349,0.6984865069389343
595619,7754203600.0,-18.929304,-19.336643,0.5060672760009766
595632,7542515700.0,-19.266436,-19.605518,0.8668460845947266
595665,7776223000.0,-18.889238,-19.381186,0.23479440808296204
595674,7179507700.0,-18.868467,-19.360373,0.6213297843933105
595681,5131395600.0,-18.918976,-19.323013,0.7764326333999634
595712,4356563500.0,-18.371557,-18.853498,0.5685535073280334
595720,5551977000.0,-18.992088,-19.368404,0.6391029953956604
595754,4860800000.0,-18.377338,-18.876389,0.33075040578842163
595763,3847573000.0,-18.739923,-19.129532,0.582450270652771
595791,5257590300.0,-18.856073,-19.272457,0.8444726467132568
595799,13890358000.0,-18.663746,-19.429995,0.49962472915649414
595804,6786611000.0,-18.991602,-19.39184,0.7548710107803345
595832,6505208000.0,-18.944872,-19.386284,0.4890965521335602
595855,3926404000.0,-19.115583,-19.396362,0.645972728729248
595867,4736137700.0,-18.41909,-18.937029,0.32751959562301636
595873,4062325000.0,-18.84106,-19.235575,0.7484357953071594
595885,3685139700.0,-19.13306,-19.412848,0.5754714608192444
595893,4854586400.0,-18.640314,-19.12257,0.589347243309021
595920,3920832000.0,-18.439987,-18.850943,0.9993349313735962
595935,4337860600.0,-18.854088,-19.24749,0.8884181976318359
595960,4107538200.0,-18.894346,-19.263786,0.6383068561553955
595977,9744870000.0,-18.640453,-19.289915,0.7573573589324951
595986,7314797000.0,-19.502722,-19.838377,0.52823805809021
596025,4099028700.0,-19.055359,-19.37037,0.7048133611679077
596057,4148179700.0,-18.580442,-19.039783,0.8501825332641602
596068,8741195000.0,-19.064749,-19.56975,0.5166140198707581
596077,4647317000.0,-18.606468,-19.030376,0.47064709663391113
596087,3367440100.0,-18.365076,-18.78143,0.49248450994491577
596102,4559332400.0,-18.507227,-18.927563,0.17888829112052917
596113,5070920700.0,-18.687412,-19.17801,0.906348705291748
596124,5658713000.0,-18.962347,-19.322788,0.5213219523429871
596132,4774785500.0,-18.422327,-18.91954,0.47439849376678467
596140,5138655700.0,-18.75989,-19.212975,0.3801758885383606
596154,3077739800.0,-18.561533,-18.943771,0.5557126998901367
596206,4733167600.0,-19.118513,-19.472525,0.9624757766723633
596224,3325186600.0,-18.887312,-19.20582,0.5509299635887146
596240,5302399500.0,-18.932222,-19.332113,0.5148483514785767
596252,4048389400.0,-18.160343,-18.714151,0.40366068482398987
596265,3327491600.0,-18.292824,-18.759815,0.545261025428772
596296,5496207400.0,-18.634434,-19.104382,0.5677611827850342
596308,4698907000.0,-19.288246,-19.612345,0.756621241569519
596317,3615542500.0,-18.587578,-18.958838,0.48753711581230164
596357,3521969400.0,-18.48673,-18.862669,0.41677606105804443
596367,3815592400.0,-18.398916,-18.853306,0.5926294922828674
596375,3731413500.0,-18.600468,-18.968447,0.6347000002861023
596452,6310460000.0,-19.121178,-19.521164,0.996972918510437
596464,9163407000.0,-18.801392,-19.372543,0.41990914940834045
596472,3598945000.0,-18.764696,-19.105165,0.5902520418167114
596488,3620087600.0,-18.642385,-19.061714,0.6709775328636169
596498,3372594200.0,-18.540096,-18.90472,0.592618465423584
596504,5034190300.0,-18.71375,-19.106253,0.4544204771518707
596507,3286406100.0,-18.776348,-19.12327,0.6232190132141113
596527,3563092500.0,-18.383165,-18.840038,0.7072362303733826
596549,4391998000.0,-18.561852,-18.982132,0.10891664028167725
596571,8360239000.0,-19.016346,-19.506493,0.19361844658851624
596575,6818482000.0,-19.1021,-19.554747,0.9375642538070679
596588,4782297600.0,-18.50083,-18.955923,0.5210369825363159
596614,4088927200.0,-19.115112,-19.435947,0.959509015083313
596658,6293256000.0,-18.869936,-19.290922,0.6240708827972412
596668,3814256000.0,-18.720377,-19.110865,0.42984357476234436
596678,8531550700.0,-19.47585,-19.853174,0.7229341268539429
596685,7910502400.0,-18.928076,-19.45634,0.611748993396759
596690,7072624000.0,-18.820633,-19.34045,0.8386982083320618
596699,5870241300.0,-19.14223,-19.50419,0.6776026487350464
596710,4345283000.0,-18.702993,-19.141905,0.8918696641921997
596727,7037811700.0,-18.438904,-18.993105,0.505378246307373
596734,3503140900.0,-18.731188,-19.09614,0.9700404405593872
596768,5418115600.0,-18.87957,-19.318523,0.3460541367530823
596857,3529624300.0,-18.566896,-19.017752,0.7490540742874146
596871,3754187300.0,-18.78951,-19.185047,0.6696984171867371
596888,5720283600.0,-18.684292,-19.145,0.9911978244781494
596921,5155985400.0,-18.32443,-18.868496,0.37698888778686523
596929,8028319000.0,-19.14296,-19.618792,0.5250243544578552
596973,4847984000.0,-18.649773,-19.119993,0.6061661839485168
596991,4815670000.0,-18.708252,-19.184578,0.6841917634010315
597049,4412812000.0,-17.64602,-18.372177,0.7659327983856201
597066,8319063600.0,-18.862728,-19.43295,0.592048704624176
597078,5576835000.0,-18.586992,-19.141512,0.6432723999023438
597117,6121316400.0,-18.994228,-19.45377,0.3878887891769409
597121,3192575000.0,-18.431334,-18.87923,0.9680285453796387
597135,5712837000.0,-18.965048,-19.418177,0.20660993456840515
597162,7357715500.0,-19.148495,-19.594742,0.8030124306678772
597175,8783312000.0,-19.15275,-19.622143,0.6724229454994202
597305,3893393200.0,-18.818914,-19.205276,0.7273772954940796
597322,5656614000.0,-18.58603,-19.08304,0.3376273512840271
597335,6292037600.0,-18.86214,-19.318933,0.9386390447616577
597343,3276642300.0,-18.71301,-19.039698,0.9708679914474487
597360,3540375600.0,-18.617645,-19.061102,0.9046962857246399
597381,3374142500.0,-19.191694,-19.43889,0.5757686495780945
597447,4710310000.0,-18.73775,-19.13208,0.8432652950286865
597456,6329366500.0,-19.00551,-19.42789,0.9337244033813477
597469,3139771600.0,-18.16959,-18.667656,0.2388354241847992
597500,6804065000.0,-18.90628,-19.337849,0.5770912170410156
597507,5905869300.0,-19.051348,-19.41151,0.7969918251037598
597517,7718482400.0,-18.84916,-19.326284,0.4770285487174988
597526,7501477400.0,-18.5639,-19.172403,0.4223092794418335
597540,4205527000.0,-18.644474,-19.053082,0.5315024256706238
597550,10492817000.0,-19.169714,-19.699081,0.6213909387588501
597585,6721240000.0,-19.05718,-19.484064,0.6310879588127136
597595,7087165000.0,-18.854055,-19.340788,0.7924145460128784
597597,3851429000.0,-18.654821,-19.07789,0.4799654185771942
597609,3483149000.0,-18.587091,-18.992807,0.9995391368865967
597628,5121151500.0,-18.67353,-19.146215,0.5197453498840332
597641,3738934300.0,-18.15487,-18.639742,0.4005516767501831
597663,3501837000.0,-18.719364,-19.052841,0.6979387998580933
597691,10958430000.0,-18.966978,-19.482191,0.3098229765892029
597700,4458535400.0,-18.939138,-19.306913,0.6156675219535828
597718,5145132500.0,-18.79163,-19.264257,0.7190492153167725
597734,5413008400.0,-18.622606,-19.171463,0.8241313695907593
597759,3882783000.0,-18.31482,-18.764181,0.5451809167861938
597773,3478856000.0,-18.893616,-19.257418,0.8503422737121582
597796,6681723000.0,-19.026955,-19.415056,0.7783726453781128
597848,4728312000.0,-18.371288,-18.909592,0.3519324064254761
597862,3243417000.0,-18.529781,-18.88777,0.4585578441619873
597901,3064467700.0,-18.516228,-18.881744,0.5806353092193604
597951,3648928800.0,-18.474485,-18.87956,0.43435585498809814
597985,6541461000.0,-18.610157,-19.088182,0.47004860639572144
598008,7157116400.0,-18.95768,-19.457481,0.9989368915557861
598025,6783796000.0,-18.790398,-19.299713,0.4937892556190491
598064,9311255000.0,-18.764984,-19.329721,0.384281724691391
598073,4040010200.0,-18.534033,-18.987373,0.43920695781707764
598107,6849658400.0,-18.726948,-19.300085,0.7026612162590027
598115,4243591000.0,-18.721382,-19.12674,0.7376915216445923
598127,3915806500.0,-18.636497,-19.050146,0.3558541536331177
598136,4454088700.0,-18.787476,-19.17836,0.9670161604881287
598164,3552853500.0,-18.403543,-18.89003,0.48695388436317444
598185,4439461400.0,-18.712627,-19.111712,0.8123285174369812
598201,9587237000.0,-19.037508,-19.579565,0.45487910509109497
598205,7454916600.0,-19.046862,-19.459461,0.7440049648284912
598214,6064350700.0,-18.800684,-19.269535,0.48068931698799133
598224,3262714600.0,-18.639063,-18.993963,0.3263317346572876
598235,5322774500.0,-18.708237,-19.198877,0.6978158950805664
598243,3256575700.0,-18.948502,-19.167051,0.8677331209182739
598247,5164591600.0,-18.94633,-19.335531,0.5790059566497803
598279,3080951600.0,-18.408619,-18.807692,0.6431482434272766
598291,8695675000.0,-18.802425,-19.393768,0.5017511248588562
598299,7133960000.0,-19.111113,-19.53753,0.6541963815689087
598303,4447867000.0,-18.842049,-19.18349,0.6107551455497742
598322,8267347000.0,-18.73701,-19.283945,0.5193203091621399
598333,3632352000.0,-18.353252,-18.80267,0.3281036615371704
598365,4711571500.0,-18.68842,-19.14,0.6796801090240479
